PB_ID,b,h
029212,1629728792,34
029212,1629732343,33.75
029212,1629735904,33.75
029212,1629739454,33.75
029212,1629743015,33.75
029212,1629746565,33.5
029212,1629750126,33.5
029212,1629753676,33.5
029212,1629757237,33.5
029212,1629760788,33.5
029212,1629764347,33.5
029212,1629767898,33.25
029212,1629771458,33.25
029212,1629775009,33.25
029212,1629778569,33
029212,1629782118,33
029212,1629792793,33
029212,1629796340,32.75
029212,1629799900,32.75
029212,1629803451,32.75
029212,1629807010,32.5
029212,1629810560,32.25
029212,1629814121,32.25
029212,1629817670,32.25
029212,1629821230,32.25
029212,1629824780,32
029212,1629828339,32
029212,1629831889,32
029212,1629835449,32
029212,1629838999,32
029212,1629842559,32
029212,1629846108,32
029212,1629849666,32
029212,1629853216,31.75
029212,1629856776,31.75
029212,1629860326,31.75
029212,1629863885,31.75
029212,1629867435,31.5
029212,1629870995,31.5
029212,1629874545,31.5
029212,1629878104,31.5
029212,1629881653,31.5
029212,1629885213,31.5
029212,1629888761,31.25
029212,1629892319,31.25
029212,1629895866,31.25
029212,1629899424,31.25
029212,1629902972,31
029212,1629906529,31
029212,1629910077,31
029212,1629913635,30.75
029212,1629917183,31
029212,1629920741,30.75
029212,1629924289,30.75
029212,1629927848,30.75
029212,1629931396,30.75
029212,1629934954,30.75
029212,1629938503,30.75
029212,1629942062,30.5
029212,1629945611,30.5
029212,1629949169,30.75
029212,1629952718,30.75
029212,1629956277,30.5
029212,1629959826,30.5
029212,1629963384,30.5
029212,1629966933,30.5
029212,1629970491,30.5
029212,1629974040,30.25
029212,1629977598,30.25
029212,1629981145,30.25
029212,1629984702,30
029212,1629988250,30
029212,1629991808,30
029212,1629995357,30
029212,1629998914,30
029212,1630002461,30
029212,1630006019,30
029212,1630009566,29.75
029212,1630013123,29.75
029212,1630016671,29.75
029212,1630020229,29.75
029212,1630023777,29.75
029212,1630027334,29.75
029212,1630030883,29.75
029212,1630034440,29.75
029212,1630037988,29.75
029212,1630041546,29.75
029212,1630045093,29.75
029212,1630048650,29.5
029212,1630052198,29.5
029212,1630055756,29.75
029212,1630059303,29.5
029212,1630062860,29.5
029212,1630066408,29.5
029212,1630069965,29.25
029212,1630073513,29.25
029212,1630077071,29.25
029212,1630080619,29.25
029212,1630084175,29
029212,1630087722,29
029212,1630091279,29.25
029212,1630094826,29
029212,1630098384,29
029212,1630101931,29.25
029212,1630105488,29
029212,1630109036,29
029212,1630116193,29.25
029212,1630119698,29
029212,1630123245,29
029212,1630126802,29
029212,1630130348,29
029212,1630133905,29
029212,1630137452,29
029212,1630141010,29
029212,1630144557,28.75
029212,1630148113,28.75
029212,1630151659,28.5
029212,1630155215,28.75
029212,1630158761,28.5
029212,1630162317,28.5
029212,1630165863,28.5
029212,1630169419,28.5
029212,1630172964,28.5
029212,1630176520,28.5
029212,1630180068,28.5
029212,1630183624,28.25
029212,1630187172,28.5
029212,1630190728,28.25
029212,1630194274,28.25
029212,1630197829,28.25
029212,1630201375,28.25
029212,1630204932,28.5
029212,1630208478,28.25
029212,1630212034,28.25
029212,1630215581,28.25
029212,1630219137,28.25
029212,1630222684,28.25
029212,1630226240,28.25
029212,1630229787,28
029212,1630233342,28
029212,1630236887,28
029212,1630240442,28
029212,1630243987,28
029212,1630247543,28
029212,1630251088,27.75
029212,1630254643,28
029212,1630258189,27.75
029212,1630261745,27.75
029212,1630265291,27.75
029212,1630268847,27.75
029212,1630272394,27.75
029212,1630275950,27.75
029212,1630279497,27.5
029212,1630283053,27.75
029212,1630286599,27.75
029212,1630290155,27.5
029212,1630293700,27.75
029212,1630297256,27.5
029212,1630300802,27.75
029212,1630304358,27.5
029212,1630307905,27.75
029212,1630311462,27.5
029212,1630315008,27.5
029212,1630318564,27.5
029212,1630322107,27.5
029212,1630325667,27.5
029212,1630329213,27.5
029212,1630332769,27.25
029212,1630336316,27.5
029212,1630339873,27.5
029212,1630343419,27.25
029212,1630346975,27.25
029212,1630350522,27.25
029212,1630354078,27.25
029212,1630357624,27.25
029212,1630361180,27.25
029212,1630364727,27.5
029212,1630368284,27.5
029212,1630371831,27.5
029212,1630375387,27.5
029212,1630378934,27.5
029212,1630382492,27.25
029212,1630386038,27.5
029212,1630389594,27.5
029212,1630393140,27.5
029212,1630396696,27.5
029212,1630400243,27.5
029212,1630403800,27.25
029212,1630407346,27.25
029212,1630410902,27.5
029212,1630414449,27.25
029212,1630418006,27.25
029212,1630421552,27.25
029212,1630425109,27
029212,1630428655,27
029212,1630432211,27
029212,1630435757,26.75
029212,1630439312,27
029212,1630442858,27
029212,1630446414,27
029212,1630449959,27
029212,1630453515,27
029212,1630457060,27
029212,1630460615,27.25
029212,1630464161,27.25
029212,1630467717,27.25
029212,1630471262,27.25
029212,1630474817,27.25
029212,1630478361,27.25
029212,1630481916,27.25
029212,1630485464,27.25
029212,1630489017,27.25
029212,1630492562,27.25
029212,1630496116,27
029212,1630499662,27
029212,1630503216,27
029212,1630506761,27
029212,1630510316,27
029212,1630513861,27
029212,1630517416,27
029212,1630520961,26.75
029212,1630524516,27
029212,1630528063,27
029212,1630531619,27
029212,1630535166,27
029212,1630538722,27
029212,1630542269,27
029212,1630545827,27
029212,1630549373,27
029212,1630552929,27.25
029212,1630556476,27.25
029212,1630560034,27.25
029212,1630563580,27.25
029212,1630567136,27.25
029212,1630570682,27.25
029212,1630574238,27.25
029212,1630577784,27.25
029212,1630581340,27.25
029212,1630584887,27.25
029212,1630588442,27
029212,1630591988,27
029212,1630595544,27
029212,1630599090,27
029212,1630602646,27
029212,1630606192,27.25
029212,1630609748,27
029212,1630613294,27.25
029212,1630616850,27.25
029212,1630620397,27.25
029212,1630623952,27.25
029212,1630627498,27.25
029212,1630631053,27.25
029212,1630634600,27.5
029212,1630638157,27.5
029212,1630641704,27.5
029212,1630645262,27.5
029212,1630648808,27.5
029212,1630652365,27.5
029212,1630655913,27.75
029212,1630659470,27.5
029212,1630663017,27.75
029212,1630666573,27.5
029212,1630670120,27.5
029212,1630673678,27.5
029212,1630677226,27.5
029212,1630680783,27.5
029212,1630684331,27.5
029212,1630687889,27.25
029212,1630691436,27.5
029212,1630694993,27.5
029212,1630698540,27.5
029212,1630702097,27.75
029212,1630705644,27.5
029212,1630709202,27.75
029212,1630712750,27.75
029212,1630716307,27.75
029212,1630719853,27.75
029212,1630723409,28
029212,1630726955,28
029212,1630730511,28
029212,1630734057,28
029212,1630737613,28
029212,1630741159,28
029212,1630744715,28
029212,1630748261,28.25
029212,1630751817,28.25
029212,1630755363,28.25
029212,1630758919,28.25
029212,1630762466,28.25
029212,1630766023,28.25
029212,1630769569,28.25
029212,1630773126,28.25
029212,1630776674,28.25
029212,1630780231,28.25
029212,1630783778,28.5
029212,1630787335,28.25
029212,1630790882,28.5
029212,1630794439,28.5
029212,1630797986,28.5
029212,1630801544,28.75
029212,1630805092,28.75
029212,1630808650,28.75
029212,1630812199,28.75
029212,1630815757,28.75
029212,1630819305,29
029212,1630822863,29
029212,1630826411,29
029212,1630829970,29
029212,1630833518,29.25
029212,1630837076,29
029212,1630840623,29.25
029212,1630844181,29.25
029212,1630847728,29
029212,1630851285,29
029212,1630854832,29.25
029212,1630858389,29.25
029212,1630861937,29
029212,1630865494,29.25
029212,1630869042,29.25
029212,1630872600,29.25
029212,1630876148,29.5
029212,1630879707,29.5
029212,1630883255,29.5
029212,1630886813,29.75
029212,1630890361,29.75
029212,1630893919,30
029212,1630897468,30
029212,1630901025,30
029212,1630904575,30.25
029212,1630908133,30.25
029212,1630911681,30.25
029212,1630915238,30.25
029212,1630918787,30.25
029212,1630922345,30.5
029212,1630925894,30.25
029212,1630929452,30.5
029212,1630933000,30.25
029212,1630936559,30.5
029212,1630940108,30.5
029212,1630943667,30.5
029212,1630947216,30.5
029212,1630950773,30.5
029212,1630954321,30.5
029212,1630957880,30.5
029212,1630961429,30.75
029212,1630964987,30.75
029212,1630968536,31
029212,1630972095,31
029212,1630975644,31
029212,1630979204,31.25
029212,1630982754,31.25
029212,1630986314,31.25
029212,1630989864,31.5
029212,1630993423,31.5
029212,1630996973,31.75
029212,1631000533,31.75
029212,1631004082,31.75
029212,1631007641,31.75
029212,1631011191,31.75
029212,1631014750,31.75
029212,1631018300,31.75
029212,1631021859,31.75
029212,1631025409,31.75
029212,1631028968,31.75
029212,1631032518,31.75
029212,1631036078,31.75
029212,1631039629,31.75
029212,1631043189,32
029212,1631046739,32
029212,1631050298,31.75
029212,1631053848,32.25
029212,1631057408,32.25
029212,1631060958,32.25
029212,1631064519,32.25
029212,1631068069,32.5
029212,1631071629,32.5
029212,1631075179,32.75
029212,1631078740,32.75
029212,1631082291,32.75
029212,1631085852,33
029212,1631089403,33
029212,1631092964,33
029212,1631096514,33
029212,1631100073,33
029212,1631103623,33.25
029212,1631107183,33
029212,1631110734,33
029212,1631114295,33
029212,1631117847,33
029212,1631121407,33
029212,1631124957,33.25
029212,1631128517,33.25
029212,1631132067,33.25
029212,1631135628,33.25
029212,1631139179,33.5
029212,1631142740,33.5
029212,1631146291,33.75
029212,1631149853,33.75
029212,1631153405,33.75
029212,1631156966,33.5
029212,1631160517,34
029212,1631164077,33.75
029212,1631167628,34
029212,1631171188,34
029212,1631174738,34
029212,1631178299,34
029212,1631181850,34.25
029212,1631185410,34
029212,1631188961,34.25
029212,1631192521,34
029212,1631196071,34.25
029212,1631199633,34.25
029212,1631203184,34.25
029212,1631206746,34.25
029212,1631210298,34.5
029212,1631213860,34.5
029212,1631217412,34.5
029212,1631220974,34.5
029212,1631224526,34.75
029212,1631228088,34.75
029212,1631231640,35
029212,1631235202,35
029212,1631238752,35
029212,1631242314,35
029212,1631245866,35.25
029212,1631249428,35.25
029212,1631252980,35.25
029212,1631256542,35.25
029212,1631260095,35.5
029212,1631263658,35.5
029212,1631267210,35.5
029212,1631270771,35.5
029212,1631274324,35.5
029212,1631277886,35.5
029212,1631281439,35.75
029212,1631285001,35.75
029212,1631288553,35.75
029212,1631292116,35.75
029212,1631295668,36
029212,1631299230,36
029212,1631302783,36
029212,1631306345,36
029212,1631309898,36
029212,1631313460,36.25
029212,1631317013,36.25
029212,1631320576,36.25
029212,1631324129,36.25
029212,1631327692,36.5
029212,1631331245,36.5
029212,1631334808,36.5
029212,1631338361,36.5
029212,1631341923,36.5
029212,1631345477,36.5
029212,1631349040,36.5
029212,1631352593,36.5
029212,1631356155,36.5
029212,1631359708,36.75
029212,1631363271,36.5
029212,1631366822,36.5
029212,1631370385,36.5
029212,1631373937,36.5
029212,1631377499,36.75
029212,1631381051,36.75
029212,1631384613,36.75
029212,1631388166,36.75
029212,1631391730,36.75
029212,1631395282,36.75
029212,1631398844,36.75
029212,1631402397,37
029212,1631405960,37
029212,1631409514,37
029212,1631413077,37
029212,1631416630,37
029212,1631420193,37
029212,1631423745,37.25
029212,1631427308,37
029212,1631430861,37.25
029212,1631434424,37.25
029212,1631437977,37.25
029212,1631441539,37.25
029212,1631445093,37.25
029212,1631448656,37.25
029212,1631452210,37.25
029212,1631455810,37
029212,1631459327,37
029212,1631462891,37
029212,1631466444,37
029212,1631470007,37
029212,1631473561,37
029212,1631477125,37.25
029212,1631480678,37.25
029212,1631484242,37.25
029212,1631487795,37.25
029212,1631491358,37.25
029212,1631494910,37.25
029212,1631498473,37.5
029212,1631502027,37.5
029212,1631505593,37.5
029212,1631509143,37.5
029212,1631512705,37.5
029212,1631516258,37.5
029212,1631519821,37.5
029212,1631523375,37.5
029212,1631526939,37.5
029212,1631530492,37.5
029212,1631534055,37.25
029212,1631537608,37.25
029212,1631541170,37.25
029212,1631544723,37.25
029212,1631548286,37.25
029212,1631551839,37
029212,1631555439,37.25
029212,1631558955,37
029212,1631562518,37.25
029212,1631566072,37
029212,1631569636,37
029212,1631573190,37.25
029212,1631576754,37
029212,1631580308,37.25
029212,1631583871,37.25
029212,1631587425,37.25
029212,1631590988,37.25
029212,1631594542,37.25
029212,1631598105,37.25
029212,1631601659,37
029212,1631605223,37.25
029212,1631608776,37
029212,1631612338,37
029212,1631619491,37
029212,1631623006,37
029212,1631626569,37
029212,1631630123,37
029212,1631633685,37
029212,1631637238,36.75
029212,1631640800,36.75
029212,1631644353,36.75
029212,1631647917,36.75
029212,1631651470,36.75
029212,1631655033,36.75
029212,1631658585,36.75
029212,1631662149,36.75
029212,1631665702,36.75
029212,1631669265,36.75
029212,1631672818,36.75
029212,1631676382,36.75
029212,1631679936,36.75
029212,1631683500,36.75
029212,1631687054,36.75
029212,1631690617,36.75
029212,1631694172,36.75
029212,1631697736,36.75
029212,1631701288,36.75
029212,1631704888,36.75
029212,1631708404,36.5
029212,1631711967,36.5
029212,1631715521,36.5
029212,1631719083,36.5
029212,1631722636,36.5
029212,1631726198,36.5
029212,1631729751,36.5
029212,1631733314,36.5
029212,1631736866,36.5
029212,1631740429,36.5
029212,1631743981,36.25
029212,1631747542,36.5
029212,1631751094,36.5
029212,1631754657,36.5
029212,1631758210,36.5
029212,1631761773,36.5
029212,1631765326,36.25
029212,1631768889,36.5
029212,1631772442,36.25
029212,1631776005,36.25
029212,1631779559,36.25
029212,1631783121,36.25
029212,1631786673,36.25
029212,1631790235,36
029212,1631793788,36.25
029212,1631797350,36.25
029212,1631800903,36.25
029212,1631804465,36.25
029212,1631808018,36.25
029212,1631811582,36.25
029212,1631815135,36.25
029212,1631818699,36
029212,1631822251,36.25
029212,1631825814,36.25
029212,1631829367,36
029212,1631832930,36.25
029212,1631836484,36.25
029212,1631840047,36.25
029212,1631843601,36.25
029212,1631847165,36.25
029212,1631850719,36.25
029212,1631854282,36.25
029212,1631857835,36.25
029212,1631861399,36
029212,1631864953,36.25
029212,1631868517,36.25
029212,1631872071,36.25
029212,1631875634,36
029212,1631879188,36
029212,1631882750,36
029212,1631886304,36
029212,1631889867,36
029212,1631893420,36
029212,1631896985,36
029212,1631900538,36
029212,1631904101,36
029212,1631907654,36
029212,1631911218,36
029212,1631914772,36
029212,1631918336,36
029212,1631921891,36
029212,1631925454,36
029212,1631929007,36
029212,1631932570,35.75
029212,1631936122,36
029212,1631939685,36
029212,1631943238,35.75
029212,1631946800,35.75
029212,1631950353,35.75
029212,1631953916,35.75
029212,1631957470,35.75
029212,1631961033,35.75
029212,1631964586,35.75
029212,1631968148,35.5
029212,1631971700,35.5
029212,1631975262,35.5
029212,1631978815,35.5
029212,1631982378,35.5
029212,1631985931,35.5
029212,1631989493,35.25
029212,1631993045,35.25
029212,1631996608,35.25
029212,1632000161,35.5
029212,1632003724,35.25
029212,1632007276,35.25
029212,1632010839,35.25
029212,1632014392,35.5
029212,1632017955,35.25
029212,1632021509,35.5
029212,1632025072,35.25
029212,1632028625,35.5
029212,1632032187,35.25
029212,1632035741,35.25
029212,1632039301,35.25
029212,1632042854,35.25
029212,1632046417,35
029212,1632049969,35
029212,1632053530,35
029212,1632057083,35
029212,1632060683,35
029212,1632064197,35
029212,1632067760,35
029212,1632071312,35
029212,1632074874,35
029212,1632078427,35
029212,1632081989,34.75
029212,1632085541,35
029212,1632089104,34.75
029212,1632092656,34.75
029213,1628727083,23.5
029213,1628730649,23.25
029213,1628734207,22.75
029213,1628737774,22.75
029213,1628741330,22.5
029213,1628744897,22.5
029213,1628748452,23.75
029213,1628752017,27
029213,1628755575,29.5
029213,1628759145,30.75
029213,1628762708,34
029213,1628766283,34.25
029213,1628769846,28
029213,1628773417,28
029213,1628776979,28
029213,1628780551,28
029213,1628784112,28.5
029213,1628787684,27.75
029213,1628791245,27.25
029213,1628794815,27
029213,1628798375,25
029213,1628801943,26
029213,1628805502,25.5
029213,1628809072,25.5
029213,1628812628,25.25
029213,1628816197,24.75
029213,1628819755,24.5
029213,1628823323,24.5
029213,1628826882,24.25
029213,1628830449,24
029213,1628834007,25
029213,1628837574,27
029213,1628841132,28.75
029213,1628844702,31
029213,1628848264,34.25
029213,1628851838,34.75
029213,1628855403,29.75
029213,1628858975,29
029213,1628862537,28.75
029213,1628926734,56.25
029213,1628930240,57.25
029213,1628933826,58
029213,1628937422,59
029213,1628941010,59.5
029213,1628944608,60
029213,1628948197,60.75
029213,1628951796,61.25
029213,1628955386,61.75
029213,1628958986,62
029213,1628966177,62.5
029213,1628969769,62.5
029213,1628973370,62.75
029213,1628976962,62.5
029213,1628980563,62.5
029213,1628984154,62.5
029213,1628987755,62.5
029213,1628998545,62.25
029213,1629002138,62.5
029213,1629005728,62.25
029213,1629009329,62.25
029213,1629012919,62.5
029213,1629016520,62.25
029213,1629020111,62.25
029213,1629023712,62.5
029213,1629027302,62.75
029213,1629030904,62.5
029213,1629034494,62.75
029213,1629038096,62.25
029213,1629041688,62
029213,1629045288,62
029213,1629048879,62
029213,1629052479,62
029213,1629056069,61.75
029213,1629059670,61.75
029213,1629063260,61.5
029213,1629066860,61.25
029213,1629070450,61.25
029213,1629074050,61.25
029213,1629077639,61
029213,1629081238,60.75
029213,1629084827,60.25
029213,1629088426,60.25
029213,1629092014,60
029213,1629095612,60
029213,1629099200,59.75
029213,1629102797,59.5
029213,1629106385,59.25
029213,1629109983,59.25
029213,1629113570,59
029213,1629117167,58.5
029213,1629120754,58.5
029213,1629124351,58.25
029213,1629127938,58.25
029213,1629131535,58
029213,1629135121,57.75
029213,1629138717,57.5
029213,1629142303,57.5
029213,1629145898,57
029213,1629149484,57
029213,1629153078,56.75
029213,1629156663,56.75
029213,1629160257,56.5
029213,1629163842,56.25
029213,1629167435,56
029213,1629171019,55.5
029213,1629174613,55.5
029213,1629178196,55.25
029213,1629181789,54.75
029213,1629185372,54.75
029213,1629188964,54.5
029213,1629192545,54.5
029213,1629196137,54.25
029213,1629199720,54.25
029213,1629203312,54.25
029213,1629206894,54
029213,1629210486,53.75
029213,1629214069,53.75
029213,1629217661,53.75
029213,1629221243,53.5
029213,1629224835,53.25
029213,1629228417,53.25
029213,1629232009,53
029213,1629235590,52.75
029213,1629239180,52.5
029213,1629242761,52.25
029213,1629246352,52.25
029213,1629249932,51.75
029213,1629253523,51.75
029213,1629257103,51.75
029213,1629260693,51.5
029213,1629264272,51.25
029213,1629267861,51
029213,1629271441,50.75
029213,1629275030,50.75
029213,1629278609,50.5
029213,1629282198,50.5
029213,1629285776,50.25
029213,1629289363,50
029213,1629292941,50
029213,1629296528,50
029213,1629300105,49.75
029213,1629303691,49.75
029213,1629307269,49.5
029213,1629310856,49.5
029213,1629314432,49.25
029213,1629318019,49
029213,1629321596,48.75
029213,1629328781,48.5
029213,1629332342,48.25
029213,1629335917,48.25
029213,1629339503,48
029213,1629343079,48
029213,1629346665,47.75
029213,1629350240,47.5
029213,1629353825,47.25
029213,1629357399,47.25
029213,1629360984,47.5
029213,1629364559,47.75
029213,1629368143,48.25
029213,1629371718,48.25
029213,1629375302,48.25
029213,1629378876,48.25
029213,1629382459,48.25
029213,1629386032,48.25
029213,1629389616,48.25
029213,1629393189,48.25
029213,1629396771,48.25
029213,1629400344,48
029213,1629403927,47.75
029213,1629407500,47.75
029213,1629411082,47.75
029213,1629414653,47.5
029213,1629418235,47.5
029213,1629421808,47.25
029213,1629425390,47
029213,1629428962,47
029213,1629432542,46.5
029213,1629436112,46.5
029213,1629439692,46.5
029213,1629443263,46.25
029213,1629446843,46
029213,1629450412,45.75
029213,1629453991,45.5
029213,1629457560,45.5
029213,1629461138,45
029213,1629464705,44.75
029213,1629468283,44.5
029213,1629471850,44.25
029213,1629475427,44.25
029213,1629478994,44
029213,1629482571,43.75
029213,1629486138,43.75
029213,1629489715,43.5
029213,1629493282,43.5
029213,1629496859,43.25
029213,1629500426,43.25
029213,1629504002,43.25
029213,1629507569,43
029213,1629511146,43
029213,1629514712,42.75
029213,1629518288,42.5
029213,1629521855,42.5
029213,1629525430,42.25
029213,1629528996,42
029213,1629532572,42
029213,1629536137,41.75
029213,1629539713,41.5
029213,1629543278,41.25
029213,1629546853,41.25
029213,1629550418,41.25
029213,1629553992,41
029213,1629557557,40.75
029213,1629561133,40.75
029213,1629564699,40.75
029213,1629568275,40.75
029213,1629571841,40.5
029213,1629575416,40.5
029213,1629578982,40.5
029213,1629582559,40.5
029213,1629586125,40.25
029213,1629589700,40.25
029213,1629593266,40.25
029213,1629596843,40.25
029213,1629600409,40.25
029213,1629603985,40
029213,1629607551,40.25
029213,1629611128,40.25
029213,1629614695,40.25
029213,1629618273,40.25
029213,1629621841,40.25
029213,1629625418,40.25
029213,1629628987,40
029213,1629632565,40
029213,1629636133,40
029213,1629639712,40
029213,1629643281,40.25
029213,1629646861,40.5
029213,1629650430,40.5
029213,1629654010,40.75
029213,1629657579,40.75
029213,1629661158,40.75
029213,1629664727,41
029213,1629668306,41.25
029213,1629671876,41.25
029213,1629675456,41.25
029213,1629679025,41.25
029213,1629682605,41
029213,1629686175,41.5
029213,1629689754,41.5
029213,1629693325,41.5
029213,1629696905,41.75
029213,1629700475,41.75
029213,1629704055,42
029213,1629707625,42.25
029213,1629711205,42.25
029213,1629714775,42.25
029213,1629718356,42.25
029213,1629721927,42.5
029213,1629725508,43
029213,1629729080,43
029213,1629732660,43
029213,1629736231,43
029213,1629739811,43.25
029213,1629743381,43.25
029213,1629746962,43.25
029213,1629750532,43.25
029213,1629754113,43.25
029213,1629757684,43.25
029213,1629761265,43.5
029213,1629764837,43.75
029213,1629768419,43.75
029213,1629771991,43.75
029213,1629775573,43.75
029213,1629779144,44
029213,1629782726,44
029213,1629786298,44.25
029213,1629789879,44.25
029213,1629793452,44.5
029213,1629797033,45
029213,1629800603,44.75
029213,1629804182,44.5
029213,1629807751,44.5
029213,1629811329,44.25
029213,1629814897,44.25
029213,1629818474,44
029213,1629822042,44
029213,1629825619,44
029213,1629829187,44.25
029213,1629832765,44.25
029213,1629836332,44.5
029213,1629839911,44.75
029213,1629843479,44.75
029213,1629847058,45
029213,1629850629,45.25
029213,1629854210,45.25
029213,1629857781,45.5
029213,1629861362,45.75
029213,1629864933,45.75
029213,1629868515,46
029213,1629872086,46.25
029213,1629875668,46.25
029213,1629879240,46.25
029213,1629882821,46.25
029213,1629886392,46.25
029213,1629889972,46.25
029213,1629893542,46
029213,1629897121,46
029213,1629900689,45.75
029213,1629904267,45.75
029213,1629907836,45.75
029213,1629911414,45.75
029213,1629914982,45.5
029213,1629918560,45.75
029213,1629922129,46
029213,1629925708,46.25
029213,1629929279,46.25
029213,1629932860,46.5
029213,1629936431,46.75
029213,1629940012,46.75
029213,1629943583,47
029213,1629947165,47
029213,1629950737,47.25
029213,1629954319,47.25
029213,1629957891,47.5
029213,1629961473,47.5
029213,1629965046,47.75
029213,1629968628,47.25
029213,1629972200,47.5
029213,1629975783,47.5
029213,1629979354,47.5
029213,1629982936,47.5
029213,1629986507,47.25
029213,1629990088,47
029213,1629993659,46.75
029213,1629997241,46.75
029213,1630000809,46.75
029213,1630004388,47
029213,1630007958,47
029213,1630011540,47
029213,1630015111,47.25
029213,1630018693,47.5
029213,1630022265,47.5
029213,1630025846,47.5
029213,1630029418,47.75
029213,1630033001,47.75
029213,1630036573,47.75
029213,1630040155,48
029213,1630043727,47.75
029213,1630047309,47.75
029213,1630050882,47.75
029213,1630054464,47.75
029213,1630058036,47.75
029213,1630061618,47.5
029213,1630065188,47.5
029213,1630068768,47
029213,1630072338,47
029213,1630075917,46.5
029213,1630079487,46.25
029213,1630083065,46.25
029213,1630086634,46
029213,1630090213,46
029213,1630093781,46.25
029213,1630097361,46.25
029213,1630100930,46.25
029213,1630104510,46.5
029213,1630108081,46.75
029213,1630111661,46.75
029213,1630115232,46.75
029213,1630118813,46.75
029213,1630122383,46.75
029213,1630125964,47
029213,1630129535,46.75
029213,1630133117,46.5
029213,1630136688,46.75
029213,1630143868,46.5
029213,1630147417,46.25
029213,1630150986,46
029213,1630154564,45.75
029213,1630158132,45.5
029213,1630161710,45.25
029213,1630165277,45.25
029213,1630168853,45.25
029213,1630172420,45.25
029213,1630175998,45.25
029213,1630179567,45.5
029213,1630183147,45.5
029213,1630186716,45.75
029213,1630190295,45.75
029213,1630193864,45.75
029213,1630197444,45.75
029213,1630201015,46
029213,1630204595,46
029213,1630208167,46
029213,1630211748,46
029213,1630215319,45.75
029213,1630218900,45.75
029213,1630222470,45.5
029213,1630226050,45.75
029213,1630229620,45.75
029213,1630233200,45.5
029213,1630236770,45.25
029213,1630240348,45.25
029213,1630243919,45
029213,1630247498,45
029213,1630251067,44.75
029213,1630254645,44.75
029213,1630258213,44.75
029213,1630261791,44.5
029213,1630265359,44.5
029213,1630268937,44.5
029213,1630272504,44.5
029213,1630276082,44.75
029213,1630279649,44.5
029213,1630283227,44.75
029213,1630286796,45
029213,1630290373,45
029213,1630293942,45
029213,1630297521,45
029213,1630301090,45
029213,1630304669,44.75
029213,1630308238,45
029213,1630311817,44.75
029213,1630315387,44.5
029213,1630318967,44.75
029213,1630322533,44.5
029213,1630326115,44.25
029213,1630329683,44
029213,1630333260,44
029213,1630336827,43.75
029213,1630340402,43.25
029213,1630343968,43.5
029213,1630347544,43.25
029213,1630351111,43.25
029213,1630354687,43.25
029213,1630358254,43.5
029213,1630361831,43.5
029213,1630365399,43.75
029213,1630368976,43.75
029213,1630372544,43.75
029213,1630376123,44
029213,1630379691,44
029213,1630383269,43.75
029213,1630386837,43.75
029213,1630390415,43.75
029213,1630393983,43.75
029213,1630397562,43.75
029213,1630401130,43.75
029213,1630404708,43.25
029213,1630408275,43.25
029213,1630411851,43
029213,1630415417,42.75
029213,1630418993,42.5
029213,1630422558,42
029213,1630426134,41.75
029213,1630429699,41.25
029213,1630433274,41
029213,1630436838,41
029213,1630440411,41.25
029213,1630443975,41.25
029213,1630447550,41.5
029213,1630451115,41.75
029213,1630454690,41.75
029213,1630458256,41.75
029213,1630461832,41.75
029213,1630465397,41.75
029213,1630468973,42
029213,1630472539,41.75
029213,1630476115,41.75
029213,1630479681,41.75
029213,1630483257,41.25
029213,1630486822,41.25
029213,1630490398,40.75
029213,1630493961,40.25
029213,1630497535,40
029213,1630501098,39.5
029213,1630504670,39
029213,1630508233,38.75
029213,1630511806,38.25
029213,1630515368,38
029213,1630518940,37.75
029213,1630522502,37.75
029213,1630526073,38.25
029213,1630529635,38.25
029213,1630533207,38.5
029213,1630540369,39
029213,1630543905,39
029213,1630547478,39.25
029213,1630551042,39.25
029213,1630554616,39.5
029213,1630558181,39.5
029213,1630561754,39.5
029213,1630565319,39.5
029213,1630568893,39.75
029213,1630572458,39.5
029213,1630576032,39.5
029213,1630579597,39.5
029213,1630583171,39.25
029213,1630586735,39.25
029213,1630590308,39
029213,1630593872,38.75
029213,1630597445,38.75
029213,1630601008,38.75
029213,1630604581,38.75
029213,1630608145,38.75
029213,1630611717,39
029213,1630615282,39
029213,1630618857,39
029213,1630622421,39
029213,1630625995,39.25
029213,1630629560,39
029213,1630633134,39.25
029213,1630636699,39.25
029213,1630640273,39.25
029213,1630643838,39.25
029213,1630647413,39.25
029213,1630650978,39.25
029213,1630654553,39
029213,1630658118,39
029213,1630661693,39
029213,1630665258,39
029213,1630668832,38.75
029213,1630672396,38.75
029213,1630675970,38.5
029213,1630679534,38.5
029213,1630683107,38.5
029213,1630686670,38.25
029213,1630690243,38.25
029213,1630693807,38.25
029213,1630697380,38.25
029213,1630700944,38.5
029213,1630704519,38.5
029213,1630708083,38.75
029213,1630711659,38.75
029213,1630715224,38.75
029213,1630718800,38.75
029213,1630722365,38.75
029213,1630725939,38.75
029213,1630729503,38.75
029213,1630733078,38.75
029213,1630740242,38.75
029213,1630743779,38.5
029213,1630747353,38.5
029213,1630750916,38.25
029213,1630754489,38.5
029213,1630758052,38.25
029213,1630761625,38.25
029213,1630765225,38.25
029213,1630768762,38
029213,1630772326,37.75
029213,1630775899,38
029213,1630779463,38
029213,1630783035,38
029213,1630786599,38
029213,1630790172,38
029213,1630793736,38.25
